fecha,id_usuario,ingreso_mensual,gasto_mensual_total,tasa_ahorro,objetivo_presupuesto,escenario_financiero,puntaje_crediticio,relacion_deuda_ingreso,pago_prestamo,monto_inversion,servicios_suscripcion,fondo_emergencia,cantidad_transacciones,indicador_fraude,gastos_discrecionales,gastos_esenciales,tipo_ingreso,alquiler_o_hipoteca,categoria,estado_flujo_caja,puntaje_recomendacion_financiera,nivel_estres_financiero,ahorro_real,meta_ahorro_cumplida,indice_financiero,perfil_financiero
2021-05-20,1192,2049.78,2352.66,0.35,3051.1,Inflación,655.0,0.23,456.42,465.79,5,1429.13,32,0,308.75,3726.68,Salario,1697.84,Salud,Positivo,0.6,Bajo,0.0,0,60.05723943232145,Saludable
2021-06-19,1163,3501.07,2589.24,0.31,2950.98,Normal,656.0,0.12,677.77,88.48,3,1859.19,38,0,725.98,2385.97,Salario,1541.38,Transporte,Positivo,10.9,Medio,911.83,0,62.919221759649204,Excelente
2021-07-19,1333,4599.99,3001.41,0.37,2848.76,Recesión,665.0,0.47,470.48,289.82,9,227.5,93,0,453.34,2357.19,Salario,893.38,Inversiones,Positivo,30.8,Bajo,1598.58,0,53.25713179245217,Estable
2021-08-18,1169,2990.93,2714.58,0.2,2042.97,Normal,684.0,0.17,561.79,598.51,8,221.72,84,0,684.88,2627.69,Independiente,999.33,Gastos_hormiga,Positivo,26.0,Bajo,276.35,0,52.594886071820596,Estable
2021-09-17,1741,4600.92,1713.88,0.24,3231.79,Normal,654.0,0.51,746.07,154.04,1,1294.22,69,0,527.33,1536.2,Independiente,1125.35,Vivienda,Neutral,27.4,Bajo,2887.04,0,50.43303964331464,En observación
2021-10-17,1021,4077.43,2765.5,0.14,2304.88,Normal,717.0,0.58,442.84,395.29,5,254.77,62,0,381.56,2243.0,Salario,1192.83,Otros,Positivo,64.3,Bajo,1311.93,0,38.59714812106393,Crítico
2021-11-16,1730,4482.92,2834.68,0.13,2120.53,Normal,720.0,0.25,437.04,386.36,6,1599.62,24,0,436.62,2649.77,Salario,1237.66,Salud,Negativo,26.6,Bajo,1648.24,0,51.38424631393109,En observación
2021-12-16,1582,3970.13,2110.35,0.06,2648.37,Normal,671.0,0.54,440.4,646.38,8,1064.93,34,0,216.74,2636.24,Salario,1398.31,Vivienda,Positivo,56.5,Medio,1859.78,0,40.39922342903707,En riesgo
2022-01-15,1888,3400.29,2324.12,0.15,3066.71,Inflación,713.0,0.51,503.49,214.81,7,534.89,74,1,476.33,2655.42,Salario,573.14,Vivienda,Positivo,13.4,Alto,1076.17,0,38.985874400659014,Crítico
2022-02-14,1538,3019.64,3008.0,0.19,2585.22,Recesión,701.0,0.13,565.46,231.14,1,1600.26,26,0,630.0,2303.98,Independiente,1485.58,Ocio,Negativo,99.5,Alto,11.64,0,53.55870783289907,Estable
2022-03-16,1580,2511.69,3208.66,0.11,3096.48,Normal,689.0,0.49,682.08,307.62,9,406.54,33,0,647.83,1497.29,Independiente,300.0,Vivienda,Neutral,40.5,Medio,0.0,0,32.8039417912403,Crítico
2022-04-15,1395,2747.93,3700.17,0.29,2585.77,Normal,641.0,0.54,608.09,240.11,1,2150.43,93,0,514.98,1912.63,Salario,1021.34,Gastos_hormiga,Positivo,2.1,Bajo,0.0,0,48.5138477482579,En observación
2022-05-15,1849,3239.67,3570.34,0.21,2562.68,Inflación,645.0,0.42,255.5,976.25,4,594.96,42,0,528.08,2350.71,Salario,1057.01,Vivienda,Neutral,58.5,Medio,0.0,0,48.56894269997715,En observación
2022-06-14,1732,4154.97,1125.06,0.34,2862.08,Recesión,664.0,0.56,394.0,638.03,7,1140.33,80,0,844.41,3038.61,Independiente,1524.79,Ocio,Neutral,79.5,Bajo,3029.91,1,55.45729814664699,Estable
2022-07-14,1787,3757.38,2898.81,0.09,2216.65,Normal,701.0,0.15,383.93,666.64,4,1024.38,38,0,767.68,1860.65,Independiente,1057.37,Otros,Neutral,69.4,Bajo,858.57,0,52.972915330541284,Estable
2022-08-13,1803,5842.25,2002.82,0.08,2721.32,Inflación,709.0,0.57,341.44,0.0,7,1072.42,55,0,363.81,1348.8,Salario,403.94,Vivienda,Neutral,70.2,Medio,3839.43,1,43.772841341267245,En riesgo
2022-09-12,1121,4226.28,3012.43,0.09,2664.69,Recesión,761.0,0.57,303.42,454.08,9,716.32,94,0,705.69,2348.36,Salario,602.84,Vivienda,Positivo,45.6,Bajo,1213.85,0,37.12283351272963,Crítico
2022-10-12,1751,4241.91,2455.22,0.4,2132.46,Inflación,700.0,0.58,419.5,370.62,5,2045.64,40,0,823.05,2871.61,Mixto,644.23,Educacion,Positivo,30.4,Bajo,1786.69,0,56.55105509499407,Estable
2022-11-11,1572,3360.59,2987.21,0.39,1992.49,Normal,678.0,0.5,495.91,291.6,4,1114.26,64,0,883.94,1833.94,Salario,1646.15,Gastos_hormiga,Negativo,87.0,Bajo,373.38,0,50.08278256825276,En observación
2022-12-11,1925,4397.2,3052.77,0.09,2611.9,Inflación,649.0,0.23,378.74,603.35,9,1277.87,80,0,648.2,2494.39,Salario,1128.63,Servicios,Neutral,12.1,Bajo,1344.43,0,50.16422311436187,En observación
2023-01-10,1277,4198.33,2684.49,0.16,2874.44,Inflación,712.0,0.21,478.66,695.56,9,1047.97,47,0,333.39,1839.38,Salario,1293.3,Salud,Neutral,78.0,Bajo,1513.84,0,56.53512731339742,Estable
2023-02-09,1643,3932.59,2636.22,0.23,2747.25,Inflación,768.0,0.58,226.21,0.0,7,1349.69,46,0,311.75,1811.79,Mixto,1135.94,Vivienda,Positivo,13.9,Bajo,1296.37,0,46.318984832314,En riesgo
2023-03-11,1428,2212.12,2869.52,0.19,2128.04,Inflación,648.0,0.35,522.04,351.64,6,1270.42,36,0,620.52,2492.22,Salario,1145.58,Ocio,Neutral,91.9,Medio,0.0,0,45.386738179479075,En riesgo
2023-04-10,1014,2414.64,2246.85,0.38,3611.74,Normal,789.0,0.27,292.08,320.72,7,1247.25,73,0,617.38,2025.78,Salario,1459.79,Alimentacion,Positivo,35.4,Bajo,167.79,0,60.579349853119545,Saludable
2023-05-10,1063,4214.54,3943.6,0.14,2091.56,Inflación,655.0,0.16,257.64,322.5,5,1318.14,60,0,296.48,2895.81,Salario,1293.01,Salud,Neutral,95.2,Medio,270.94,0,52.676515850309826,Estable
2023-06-09,1167,3715.42,2113.27,0.36,2840.06,Normal,654.0,0.42,476.82,482.24,3,271.78,55,0,333.01,2215.34,Salario,1254.66,Vivienda,Neutral,87.0,Bajo,1602.15,0,56.791371660041236,Estable
2023-07-09,1164,5136.31,1769.91,0.16,2880.24,Normal,664.0,0.19,534.33,566.83,2,1868.06,56,0,525.61,3150.4,Mixto,1501.18,Transporte,Positivo,26.5,Bajo,3366.4,1,64.69954297494604,Excelente
2023-08-08,1472,3962.23,3708.07,0.27,2791.84,Recesión,748.0,0.31,413.41,169.76,4,1330.26,94,0,569.85,1029.51,Salario,1290.04,Educacion,Positivo,76.3,Medio,254.16,0,55.333699154693214,Estable
2023-09-07,1397,4400.31,3471.66,0.08,2275.42,Normal,674.0,0.15,561.82,0.0,1,893.96,95,0,455.39,2141.02,Independiente,1631.4,Educacion,Neutral,59.0,Bajo,928.65,0,47.79016876547238,En observación
2023-10-07,1156,5580.52,3513.19,0.12,2823.33,Normal,680.0,0.54,494.01,444.44,9,405.32,81,0,465.79,1592.32,Independiente,783.34,Educacion,Positivo,37.6,Medio,2067.33,0,39.981861919852285,Crítico
2023-11-06,1925,4917.63,3581.68,0.24,3443.1,Normal,596.0,0.22,349.85,429.32,8,1504.53,95,0,134.81,2684.61,Salario,1184.63,Transporte,Negativo,55.8,Medio,1335.95,0,58.5928264730662,Saludable
2019-01-01,1599,1891.43,2912.34,0.27,2565.96,Recesión,699.0,0.15,489.13,477.14,2,1110.61,59,0,432.13,2626.89,Independiente,1393.5,Transporte,Neutral,71.5,Alto,0.0,0,56.67233723237433,Estable
2019-01-31,1958,5080.44,2690.79,0.4,2733.13,Inflación,628.0,0.59,656.59,712.86,3,1083.98,43,0,684.2,2351.38,Salario,647.99,Otros,Positivo,9.4,Alto,2389.65,0,56.047230346224794,Estable
2019-03-02,1870,3509.17,3512.01,0.16,2814.4,Recesión,614.0,0.36,301.77,1188.0,8,1561.23,37,0,934.37,2625.9,Salario,611.84,Ocio,Positivo,81.5,Medio,0.0,0,51.09555108843197,En observación
2019-04-01,1979,3011.78,3902.95,0.29,2872.22,Normal,727.0,0.16,851.09,0.0,6,1016.8,68,0,618.45,2346.71,Mixto,815.69,Transporte,Positivo,28.8,Alto,0.0,0,53.08233148672739,Estable
2019-05-01,1037,3766.66,2799.22,0.39,3287.03,Inflación,615.0,0.55,0.0,463.51,7,1237.53,70,0,475.05,2637.13,Salario,1206.94,Servicios,Positivo,80.0,Bajo,967.44,0,55.978253314779536,Estable
2019-05-31,1752,3889.28,1786.17,0.22,3815.38,Normal,698.0,0.44,211.15,285.15,2,774.85,42,0,597.04,2463.0,Independiente,855.74,Ocio,Positivo,63.4,Medio,2103.11,0,50.48845780848514,En observación
2019-06-30,1397,3129.53,3770.92,0.37,3665.33,Inflación,660.0,0.31,477.26,495.15,3,1722.78,44,0,457.83,1099.9,Salario,653.13,Vivienda,Neutral,72.5,Bajo,0.0,0,61.66108243385804,Saludable
2019-07-30,1930,3107.57,2485.88,0.06,3860.52,Inflación,703.0,0.56,549.96,578.18,9,1515.99,62,0,422.45,2259.41,Salario,923.48,Transporte,Negativo,75.7,Bajo,621.69,0,34.50444922960127,Crítico
2019-08-29,1154,4763.39,3122.35,0.19,2587.44,Normal,743.0,0.17,953.62,634.83,1,1558.32,85,1,398.32,2308.92,Salario,532.82,Salud,Positivo,18.8,Bajo,1641.04,0,61.09422355795285,Saludable
2019-09-28,1963,2648.79,1408.03,0.09,3518.22,Recesión,744.0,0.37,123.09,224.6,2,1017.48,27,0,287.86,1935.56,Salario,1148.49,Transporte,Positivo,4.9,Bajo,1240.76,0,47.47178011402116,En observación
2019-10-28,1447,4220.47,2406.9,0.26,2941.72,Inflación,657.0,0.33,448.69,371.29,6,188.69,28,0,719.01,1395.3,Salario,1593.72,Educacion,Neutral,64.7,Bajo,1813.57,0,52.737787886624034,Estable
2019-11-27,1075,3721.67,1965.74,0.33,3273.66,Normal,699.0,0.29,499.24,460.01,2,1018.89,72,0,0.0,2589.51,Salario,1339.14,Otros,Positivo,71.2,Bajo,1755.93,0,64.06418305005153,Excelente
2019-12-27,1674,3551.42,3519.52,0.3,2156.62,Normal,748.0,0.29,668.47,375.38,3,776.38,48,0,1155.77,1723.52,Salario,1676.37,Educacion,Neutral,66.3,Bajo,31.9,0,50.99143978826403,En observación
2020-01-26,1310,3432.58,3031.3,0.24,3192.88,Recesión,700.0,0.22,430.84,621.29,9,1606.24,23,0,876.67,2509.0,Salario,880.24,Alimentacion,Positivo,79.3,Bajo,401.28,0,57.10411892776026,Estable
2020-02-25,1201,3899.34,4108.62,0.3,1966.21,Normal,664.0,0.37,1064.1,460.52,1,1499.38,69,0,598.49,2541.93,Salario,330.13,Gastos_hormiga,Neutral,67.9,Medio,0.0,0,51.130118498405274,En observación
2020-03-26,1900,3808.43,2154.2,0.1,2060.09,Normal,629.0,0.6,320.04,127.57,3,1041.29,25,0,556.85,2918.28,Salario,762.66,Transporte,Positivo,68.1,Alto,1654.23,0,36.46407169585326,Crítico
2020-04-25,1953,2461.78,1372.67,0.3,3114.1,Recesión,763.0,0.44,557.48,718.62,4,1333.9,54,0,369.41,2034.16,Salario,1558.73,Servicios,Negativo,4.2,Bajo,1089.11,0,54.055386403724974,Estable
2020-05-25,1252,4358.15,1107.05,0.08,1901.55,Inflación,664.0,0.37,696.93,427.17,9,1076.16,93,0,566.45,2941.9,Salario,1520.21,Vivienda,Positivo,42.1,Bajo,3251.1,1,47.436844324147074,En observación
2020-06-24,1218,2127.13,1598.77,0.36,2838.25,Normal,606.0,0.21,503.83,388.14,5,1357.34,66,0,734.39,1765.98,Salario,1334.1,Transporte,Positivo,5.2,Bajo,528.36,0,63.39117024714912,Excelente
2020-07-24,1081,4446.81,3056.6,0.05,3764.88,Inflación,660.0,0.22,321.73,308.04,6,1459.97,31,0,393.67,2393.44,Salario,1608.21,Alimentacion,Positivo,94.5,Alto,1390.21,0,48.512918980276936,En observación
2020-08-23,1511,4999.71,2924.79,0.14,1617.47,Normal,735.0,0.34,664.56,217.69,3,2015.76,28,0,346.9,2016.75,Salario,1117.56,Gastos_hormiga,Positivo,44.9,Medio,2074.92,1,53.48384594537144,Estable
2020-09-22,1280,2753.5,2620.0,0.29,2848.18,Normal,628.0,0.36,599.85,513.21,9,1817.19,28,0,648.35,2190.87,Independiente,1151.16,Ocio,Negativo,73.7,Bajo,133.5,0,52.15235811905262,En observación
2020-10-22,1828,3422.1,3495.46,0.33,2732.69,Normal,650.0,0.44,326.95,335.2,4,1129.31,70,0,440.98,2810.62,Salario,1327.58,Gastos_hormiga,Positivo,27.2,Bajo,0.0,0,52.624972537707926,Estable
2020-11-21,1279,3275.27,2176.56,0.19,2770.52,Recesión,669.0,0.19,625.24,422.67,4,1227.66,78,0,326.46,1762.62,Salario,1008.79,Otros,Negativo,55.5,Bajo,1098.71,0,56.6128083752651,Estable
2020-12-21,1288,4834.54,2349.78,0.17,3351.42,Normal,633.0,0.4,240.92,303.21,8,892.29,44,0,446.5,1440.51,Salario,804.26,Transporte,Negativo,24.4,Bajo,2484.76,0,50.36002234855083,En observación
2021-01-20,1919,1172.52,2783.72,0.33,2399.12,Normal,683.0,0.57,440.02,243.7,2,1840.21,77,0,342.06,1342.27,Independiente,2262.64,Alimentacion,Neutral,49.2,Medio,0.0,0,46.03773900898913,En riesgo
2021-02-19,1332,4195.37,1174.41,0.16,2979.51,Normal,639.0,0.51,642.16,523.33,3,1549.86,69,0,468.61,1545.4,Independiente,1704.67,Vivienda,Positivo,1.5,Medio,3020.96,1,51.897023545061174,En observación
2021-03-21,1510,6429.44,4014.06,0.29,2286.01,Normal,743.0,0.46,441.69,71.33,1,7.62,51,0,136.72,1790.42,Salario,811.36,Transporte,Positivo,41.4,Bajo,2415.38,1,53.884144053840814,Estable
2021-04-20,1890,4433.49,3215.15,0.18,1791.71,Recesión,717.0,0.58,501.06,972.17,5,1240.81,84,0,956.16,1757.93,Mixto,1076.14,Servicios,Positivo,31.2,Bajo,1218.34,0,44.49418133742086,En riesgo
2021-05-20,1846,4486.17,5136.07,0.34,2876.22,Normal,693.0,0.54,549.95,238.33,5,278.78,85,0,494.15,2084.99,Salario,632.41,Salud,Positivo,2.5,Bajo,0.0,0,45.31444844919129,En riesgo
2021-06-19,1371,3570.72,3579.36,0.34,3143.54,Inflación,757.0,0.13,497.05,652.28,6,2139.66,24,0,670.55,2347.54,Salario,1185.05,Servicios,Positivo,21.4,Medio,0.0,0,67.04229420122458,Excelente
2021-07-19,1147,3350.17,2928.87,0.11,3896.14,Recesión,668.0,0.53,439.65,190.19,3,577.15,81,0,694.9,1749.04,Salario,646.77,Inversiones,Neutral,63.6,Bajo,421.3,0,35.25948149355327,Crítico
2021-08-18,1305,3089.53,3912.42,0.34,2892.15,Normal,656.0,0.3,627.05,389.76,9,412.15,84,0,554.73,2726.64,Independiente,1562.75,Vivienda,Positivo,13.8,Bajo,0.0,0,51.101367388720945,En observación
2021-09-17,1805,4401.94,3683.42,0.21,3038.19,Normal,713.0,0.27,269.95,1027.34,4,1082.75,46,0,700.87,2832.69,Independiente,1234.42,Salud,Positivo,86.6,Medio,718.52,0,56.99227625998086,Estable
2021-10-17,1059,4266.04,2042.77,0.3,2658.01,Inflación,622.0,0.47,567.15,155.05,8,1067.29,63,0,602.65,2721.13,Independiente,2251.2,Alimentacion,Neutral,61.6,Medio,2223.27,0,48.16278749581761,En observación
2021-11-16,1955,5248.76,2266.01,0.08,2266.74,Normal,691.0,0.5,637.88,459.92,6,778.23,36,0,404.26,1748.15,Salario,1252.64,Alimentacion,Positivo,42.8,Medio,2982.75,1,44.17672775381037,En riesgo
2021-12-16,1776,5221.41,3665.15,0.38,2437.89,Normal,649.0,0.13,628.21,569.76,9,1249.18,74,0,526.72,2279.8,Salario,803.89,Transporte,Positivo,78.8,Alto,1556.26,0,68.06820292390641,Excelente
2022-01-15,1597,4048.72,3784.15,0.22,2530.6,Normal,603.0,0.59,339.36,253.85,7,0.0,87,0,270.61,2067.6,Independiente,1306.2,Salud,Negativo,51.7,Medio,264.57,0,36.31927443304939,Crítico
2022-02-14,1473,4040.51,2627.91,0.23,3206.36,Normal,726.0,0.47,416.88,301.03,6,746.66,32,0,261.78,1761.81,Salario,2360.49,Inversiones,Neutral,75.1,Alto,1412.6,0,45.909403725481155,En riesgo
2022-03-16,1831,3964.65,2923.91,0.29,3017.87,Recesión,820.0,0.53,411.63,179.44,7,1573.37,96,0,556.89,1576.52,Mixto,1707.71,Vivienda,Positivo,80.6,Medio,1040.74,0,49.20215209528399,En observación
2022-04-15,1899,5559.93,4185.59,0.24,2952.09,Normal,644.0,0.53,564.79,646.17,8,1212.1,83,0,875.29,3885.25,Salario,912.66,Transporte,Positivo,89.7,Alto,1374.34,0,43.58477149452099,En riesgo
2022-05-15,1570,3394.48,2227.33,0.38,3560.53,Normal,661.0,0.47,446.25,196.18,8,911.22,51,0,333.02,2103.58,Salario,755.62,Inversiones,Neutral,48.8,Alto,1167.15,0,53.15994998790836,Estable
2022-06-14,1826,2052.7,1888.35,0.25,1898.91,Normal,656.0,0.27,70.73,770.67,6,33.74,90,0,519.04,1908.68,Salario,965.66,Educacion,Positivo,15.1,Medio,164.35,0,56.53955101028343,Estable
2022-07-14,1484,3812.68,2777.01,0.37,1808.35,Normal,708.0,0.25,419.17,531.29,1,984.48,33,0,711.01,2347.32,Mixto,1152.65,Alimentacion,Neutral,23.7,Medio,1035.67,0,62.80072263098732,Excelente
2022-08-13,1154,2949.03,2416.23,0.17,1932.28,Normal,664.0,0.46,656.97,351.19,8,1023.27,49,0,628.23,2801.16,Salario,1641.57,Alimentacion,Negativo,70.6,Medio,532.8,0,38.506872336235816,Crítico
2022-09-12,1338,4814.9,4007.09,0.25,2679.18,Normal,554.0,0.41,337.23,358.33,3,579.73,32,0,486.58,2061.25,Salario,359.29,Inversiones,Positivo,52.7,Alto,807.81,0,50.67169295832422,En observación
2022-10-12,1027,3291.11,3327.54,0.15,2957.58,Normal,674.0,0.55,368.21,786.48,9,1434.91,66,0,442.54,2909.5,Salario,1015.46,Vivienda,Positivo,27.5,Alto,0.0,0,40.79420960528633,En riesgo
2022-11-11,1864,5261.41,2880.23,0.06,3180.42,Recesión,571.0,0.15,0.0,366.4,3,902.25,75,0,509.47,1672.65,Salario,1666.5,Educacion,Neutral,70.9,Bajo,2381.18,0,55.580639741948545,Estable
2022-12-11,1389,4529.38,4001.78,0.25,3568.74,Recesión,657.0,0.44,491.76,294.75,4,364.74,41,0,439.57,1458.89,Salario,1070.32,Transporte,Positivo,42.7,Bajo,527.6,0,47.850611876440375,En observación
2023-01-10,1583,5606.25,3395.15,0.35,2878.46,Recesión,666.0,0.11,571.38,601.51,9,570.19,54,0,884.29,1612.32,Salario,690.7,Inversiones,Negativo,83.2,Bajo,2211.1,0,65.74095294605266,Excelente
2023-02-09,1039,4274.42,2488.32,0.14,3345.62,Normal,545.0,0.58,373.1,320.55,7,1143.49,92,0,888.8,2699.16,Salario,645.61,Educacion,Positivo,0.3,Alto,1786.1,0,38.79882815200337,Crítico
2023-03-11,1782,2718.7,3333.79,0.21,3635.04,Normal,708.0,0.38,867.41,606.57,4,819.28,23,0,121.73,3399.29,Independiente,1578.59,Alimentacion,Neutral,19.8,Alto,0.0,0,42.78619338846728,En riesgo
2023-04-10,1262,3264.93,3252.85,0.16,1862.55,Inflación,600.0,0.45,695.42,383.75,8,1171.39,36,0,217.68,2895.48,Salario,449.42,Otros,Positivo,73.8,Medio,12.08,0,42.49531381849907,En riesgo
2023-05-10,1848,4257.1,3707.37,0.19,3599.7,Recesión,781.0,0.15,238.54,463.41,5,1457.34,83,0,341.25,1663.98,Salario,1253.04,Inversiones,Positivo,6.8,Medio,549.73,0,60.08057415498738,Saludable
2023-06-09,1516,3319.65,3477.78,0.24,2981.45,Normal,743.0,0.32,374.91,94.32,4,0.0,88,0,491.15,1967.68,Salario,1414.09,Salud,Negativo,33.8,Bajo,0.0,0,45.39692444619308,En riesgo
2023-07-09,1232,4921.25,2742.33,0.31,2781.88,Inflación,598.0,0.19,84.26,488.71,1,1688.49,33,0,770.71,2036.08,Independiente,1462.89,Salud,Positivo,15.6,Bajo,2178.92,0,69.13990370211403,Excelente
2023-08-08,1197,4446.87,2686.4,0.34,3118.84,Inflación,786.0,0.2,490.29,784.74,3,1199.88,33,0,435.65,2935.56,Salario,1210.08,Ocio,Neutral,74.1,Bajo,1760.47,0,67.32949233099046,Excelente
2023-09-07,1422,2833.25,3489.9,0.31,3128.3,Inflación,690.0,0.48,408.9,679.71,7,1639.78,83,0,395.02,1815.19,Independiente,1125.18,Servicios,Positivo,90.8,Bajo,0.0,0,52.68965893424028,Estable
2023-10-07,1552,3620.95,1901.57,0.1,1999.31,Recesión,667.0,0.19,282.26,524.59,4,813.78,89,0,587.22,2528.4,Independiente,1966.71,Otros,Neutral,60.4,Bajo,1719.38,0,51.74049958075021,En observación
2023-11-06,1865,3535.77,3728.75,0.38,3244.4,Inflación,692.0,0.2,568.17,727.25,4,784.2,82,0,223.32,2538.45,Salario,1466.76,Alimentacion,Positivo,34.9,Bajo,0.0,0,64.39192918714048,Excelente
2019-01-01,1173,6160.82,2177.59,0.38,2551.22,Inflación,654.0,0.41,519.04,283.93,3,1178.22,92,0,522.14,1888.79,Salario,1668.33,Alimentacion,Positivo,47.5,Alto,3983.23,1,64.60673032383542,Excelente
2019-01-31,1020,4298.5,3221.17,0.38,2354.88,Inflación,673.0,0.23,414.92,534.78,3,1888.48,66,0,779.58,2321.76,Salario,1846.04,Otros,Positivo,58.8,Alto,1077.33,0,65.77420501987835,Excelente
2019-03-02,1047,3702.54,1112.14,0.31,2001.96,Normal,774.0,0.23,292.23,468.97,1,439.36,55,0,721.98,3233.37,Salario,1775.24,Inversiones,Positivo,44.3,Bajo,2590.4,1,64.29726748598453,Excelente
2019-04-01,1789,3975.15,2748.29,0.11,3153.14,Inflación,687.0,0.12,576.52,393.72,9,1456.48,92,0,686.99,1533.61,Salario,1403.79,Otros,Positivo,77.3,Medio,1226.86,0,54.32990256815076,Estable
2019-05-01,1846,3529.85,4021.32,0.24,2424.83,Inflación,660.0,0.33,455.82,25.1,8,1723.19,73,0,583.51,2979.87,Independiente,1294.76,Servicios,Positivo,37.0,Bajo,0.0,0,48.60439421622543,En observación
2019-05-31,1042,3641.88,3267.77,0.05,2862.18,Inflación,688.0,0.33,379.18,354.98,4,809.5,85,0,350.23,1851.59,Salario,701.31,Educacion,Neutral,98.9,Medio,374.11,0,42.86766112102168,En riesgo
2019-06-30,1394,2544.3,4214.66,0.16,3077.87,Recesión,744.0,0.33,508.4,673.79,1,1584.47,68,0,416.13,2600.53,Salario,1034.32,Educacion,Positivo,32.6,Alto,0.0,0,47.63469139786502,En observación
2019-07-30,1406,4907.74,4052.07,0.16,3173.14,Normal,601.0,0.53,527.73,490.53,6,0.0,80,0,306.43,3244.13,Mixto,937.35,Ocio,Positivo,12.8,Bajo,855.67,0,39.305079915996465,Crítico
2019-08-29,1404,2405.42,4386.39,0.32,4144.82,Recesión,770.0,0.42,322.36,102.27,3,1025.73,25,0,339.88,2002.05,Salario,1430.42,Vivienda,Neutral,6.2,Medio,0.0,0,46.29093327489519,En riesgo
2019-09-28,1886,5234.17,3556.83,0.15,3054.28,Normal,665.0,0.39,419.42,206.82,5,2140.65,66,0,686.73,1188.17,Salario,817.47,Otros,Positivo,20.5,Bajo,1677.34,0,51.94593234512187,En observación
2019-10-28,1466,4775.91,4227.82,0.16,3301.0,Normal,601.0,0.15,456.07,299.99,5,435.04,56,0,120.68,2814.52,Independiente,1328.93,Salud,Positivo,31.4,Bajo,548.09,0,53.356564500570535,Estable
2019-11-27,1650,3256.31,4113.42,0.31,2881.28,Inflación,665.0,0.58,137.77,334.65,9,1370.47,37,0,341.89,2869.74,Mixto,1251.95,Transporte,Negativo,2.9,Alto,0.0,0,43.1217461727823,En riesgo
2019-12-27,1978,3409.21,2482.21,0.13,3487.54,Normal,654.0,0.11,491.2,705.43,2,1561.27,57,0,310.48,1795.41,Independiente,1166.45,Educacion,Positivo,24.3,Medio,927.0,0,60.445461991328884,Saludable
2020-01-26,1318,3417.45,2612.92,0.4,3335.81,Normal,643.0,0.19,612.08,220.03,7,674.17,52,0,1073.03,1534.53,Salario,1811.29,Ocio,Positivo,24.3,Medio,804.53,0,60.08410924549405,Saludable
2020-02-25,1570,2004.74,3413.53,0.05,2787.08,Normal,738.0,0.38,729.66,287.77,2,622.79,58,0,350.94,2271.55,Salario,1133.48,Servicios,Neutral,47.3,Alto,0.0,0,33.62755034026142,Crítico
2020-03-26,1345,4233.57,2846.38,0.38,3135.34,Normal,615.0,0.32,426.01,955.54,4,816.89,88,0,650.56,2943.68,Salario,1095.21,Servicios,Negativo,19.4,Medio,1387.19,0,61.79268409195556,Saludable
2020-04-25,1818,4226.7,2268.11,0.22,2727.01,Inflación,605.0,0.2,562.99,224.12,9,1790.08,54,0,556.18,3032.39,Mixto,1397.43,Servicios,Negativo,38.0,Bajo,1958.59,0,56.494467309400584,Estable
2020-05-25,1459,6190.28,3125.66,0.22,2272.3,Normal,677.0,0.22,459.49,653.92,1,1830.59,98,0,490.83,2738.41,Independiente,971.23,Salud,Positivo,41.5,Bajo,3064.62,1,66.66989411624623,Excelente
2020-06-24,1449,2401.46,2888.16,0.35,2382.64,Normal,745.0,0.23,684.14,105.03,9,1731.16,52,1,513.74,1439.96,Salario,1580.41,Educacion,Positivo,76.1,Bajo,0.0,0,59.047357665855486,Saludable
2020-07-24,1581,5302.86,3549.05,0.32,3035.51,Normal,650.0,0.22,774.29,45.19,9,954.31,90,0,91.94,2842.66,Salario,2227.2,Servicios,Positivo,50.3,Bajo,1753.81,0,58.14263723512227,Saludable
2020-08-23,1544,1850.88,1967.28,0.37,2701.57,Inflación,677.0,0.48,267.7,424.46,8,1471.79,34,0,210.36,2398.98,Independiente,978.4,Servicios,Positivo,7.6,Bajo,0.0,0,55.58604733343617,Estable
2020-09-22,1727,1358.55,2365.86,0.34,3088.37,Recesión,746.0,0.2,637.49,305.35,7,156.09,28,0,469.6,1509.22,Salario,1164.47,Servicios,Neutral,58.6,Bajo,0.0,0,54.60257088936843,Estable
2020-10-22,1312,4395.93,3657.93,0.35,2922.25,Inflación,722.0,0.52,812.37,256.77,7,436.64,46,0,485.31,2115.45,Mixto,1046.93,Otros,Neutral,78.2,Bajo,738.0,0,46.9698127235356,En observación
2020-11-21,1158,5389.36,4085.6,0.33,3435.46,Normal,596.0,0.17,517.32,726.77,8,0.0,67,0,532.95,2162.79,Independiente,1635.44,Transporte,Neutral,71.4,Bajo,1303.76,0,61.00900125266825,Saludable
2020-12-21,1452,2678.07,3800.43,0.2,2237.88,Normal,676.0,0.27,577.38,286.67,3,1306.62,64,0,820.85,3015.31,Salario,1304.11,Otros,Positivo,81.0,Medio,0.0,0,47.40769798843426,En observación
2021-01-20,1736,5284.93,4356.18,0.12,2687.59,Normal,637.0,0.27,571.41,146.92,6,1608.74,96,0,399.8,2329.55,Independiente,1068.35,Inversiones,Positivo,8.2,Alto,928.75,0,47.83986563011892,En observación
2021-02-19,1674,3998.83,3546.31,0.14,1175.57,Recesión,647.0,0.21,600.0,570.29,8,1024.21,27,0,642.78,1633.35,Mixto,989.1,Alimentacion,Positivo,32.2,Medio,452.52,0,50.388408102149164,En observación
